0	18.333333
1	11.266667
2	-14.533333
3	2.933333
4	2.933333
5	24.333333
6	0.000000
7	10.466667
8	0.000000
9	9.533333
10	1.133333
11	11.400000
12	1.266667
13	19.666667
14	3.866667
15	3.866667
16	11.600000
17	2.733333
18	12.666667
19	7.066667
20	11.533333
21	19.800000
22	11.333333
23	1.800000
24	3.600000
25	13.466667
26	1.800000
27	16.866667
28	4.466667
29	13.400000
30	7.133333
31	6.400000
32	7.266667
33	6.866667
34	-0.533333
35	13.333333
36	3.666667
37	8.800000
38	4.066667
39	3.800000
40	1.866667
41	2.533333
42	9.400000
43	0.000000
44	1.000000
45	10.466667
46	2.600000
47	0.866667
48	10.266667
49	0.733333
50	11.200000
51	1.666667
52	23.466667
53	7.066667
54	9.066667
55	11.800000
56	5.066667
57	8.600000
58	4.000000
59	11.866667
60	6.866667
61	-0.466667
62	14.000000
63	1.533333
64	4.266667
65	2.533333
66	7.866667
67	2.666667
68	20.800000
69	9.200000
70	11.133333
71	2.533333
72	8.000000
73	0.000000
74	13.133333
75	6.600000
76	-6.133333
77	3.733333
78	0.000000
79	0.733333
80	10.466667
81	11.666667
82	6.066667
83	21.000000
84	8.866667
85	13.000000
86	1.533333
87	6.000000
88	4.866667
89	13.533333
90	7.800000
91	5.200000
92	5.666667
93	-4.133333
94	3.466667
95	21.066667
96	11.200000
97	1.466667
98	18.200000
99	4.466667
100	2.133333
101	5.000000
102	0.000000
103	-1.066667
104	6.933333
105	4.600000
106	9.533333
107	0.000000
108	4.400000
109	6.333333
110	1.000000
111	0.066667
112	1.333333
113	0.666667
114	-1.466667
115	3.600000
116	8.400000
117	0.000000
118	1.266667
119	-0.466667
120	-14.133333
121	9.000000
122	3.666667
123	10.600000
124	2.400000
125	9.000000
126	14.533333
127	3.533333
128	7.466667
129	6.600000
130	8.600000
131	15.466667
132	20.266667
133	3.600000
134	-2.200000
135	-4.866667
136	3.133333
137	12.000000
138	25.000000
139	-4.933333
140	11.600000
141	14.333333
142	2.733333
143	0.000000
144	7.800000
145	-3.133333
146	0.000000
147	0.866667
148	0.000000
149	9.400000
150	3.066667
151	4.266667
152	0.000000
153	6.066667
154	1.666667
155	3.733333
156	7.066667
157	2.800000
158	0.000000
159	20.400000
160	6.066667
161	10.933333
162	6.933333
163	4.866667
164	1.333333
165	1.400000
166	0.000000
167	5.000000
168	18.866667
169	11.466667
170	11.266667
171	9.733333
172	2.933333
173	0.866667
174	12.066667
175	3.000000
176	3.533333
177	0.000000
178	0.066667
179	12.533333
180	3.600000
181	0.933333
182	0.000000
183	2.333333
184	3.666667
185	7.333333
186	16.000000
187	14.333333
188	1.600000
189	-5.466667
190	0.000000
191	10.866667
192	0.933333
193	0.000000
194	18.733333
195	-1.000000
196	11.200000
197	18.866667
198	6.800000
199	3.000000
200	0.000000
201	2.866667
202	6.200000
203	0.733333
204	-1.600000
205	0.000000
206	5.266667
207	2.000000
208	19.266667
209	5.266667
210	-0.533333
211	-2.066667
212	1.266667
213	20.533333
214	0.333333
215	6.266667
216	5.933333
217	27.066667
218	10.133333
219	2.800000
220	15.333333
221	-0.466667
222	15.000000
223	13.133333
224	11.266667
225	26.866667
226	2.066667
227	1.133333
228	0.000000
229	0.000000
230	-2.266667
231	3.600000
232	2.066667
233	9.533333
234	0.000000
235	4.800000
236	12.000000
237	13.466667
238	-4.000000
239	14.733333
240	5.266667
241	3.933333
242	9.933333
243	0.666667
244	11.466667
245	0.866667
246	2.133333
247	-2.466667
248	1.733333
249	0.000000
250	1.333333
251	4.666667
252	-5.933333
253	1.266667
254	5.666667
255	16.533333
256	9.200000
257	16.933333
258	2.866667
259	4.600000
260	2.533333
261	12.533333
262	1.933333
263	0.933333
264	0.000000
265	0.000000
266	0.000000
267	5.400000
268	6.800000
269	0.000000
270	0.000000
271	1.000000
272	0.000000
273	2.133333
274	-1.933333
275	7.666667
276	0.800000
277	0.000000
278	10.600000
279	3.466667
280	5.533333
281	5.800000
282	0.000000
283	5.333333
284	3.466667
285	6.400000
286	0.000000
287	3.466667
288	1.666667
289	1.866667
290	1.666667
291	1.733333
292	0.000000
293	4.733333
294	3.400000
295	3.400000
296	2.200000
297	0.000000
298	9.533333
299	0.000000
300	8.133333
301	2.733333
302	0.000000
303	0.000000
304	11.400000
305	1.533333
306	0.000000
307	-5.533333
308	7.666667
309	0.000000
310	-0.800000
311	1.733333
312	3.266667
313	8.066667
314	1.600000
315	0.000000
316	0.000000
317	1.466667
318	-2.733333
319	10.600000
320	4.866667
