0	7.133333
1	4.200000
2	12.266667
3	11.933333
4	7.733333
5	22.533333
6	7.133333
7	9.466667
8	15.200000
9	13.400000
10	15.866667
11	4.466667
12	9.400000
13	19.066667
14	14.800000
15	19.133333
16	25.466667
17	17.933333
18	10.266667
19	12.000000
20	10.800000
21	10.133333
22	13.733333
23	7.600000
24	15.333333
25	16.866667
26	17.800000
27	16.266667
28	6.533333
29	2.000000
30	14.066667
31	16.266667
32	13.933333
33	12.733333
34	10.200000
35	19.533333
36	13.400000
37	2.533333
38	18.066667
39	12.666667
40	6.333333
41	17.866667
42	10.333333
43	15.733333
44	16.333333
45	2.333333
46	3.200000
47	6.533333
48	2.466667
49	4.000000
50	-0.200000
51	8.866667
52	1.666667
53	-4.133333
54	23.000000
55	6.600000
56	1.000000
57	6.866667
58	18.333333
59	3.466667
60	4.866667
61	9.266667
62	13.333333
63	3.866667
64	23.466667
65	9.000000
66	13.333333
67	6.800000
68	12.600000
69	21.666667
70	21.800000
71	6.600000
72	12.133333
73	15.866667
74	17.733333
75	3.666667
76	12.933333
77	10.733333
78	18.000000
79	15.333333
80	16.600000
81	-2.000000
82	14.466667
83	10.600000
84	14.933333
85	0.266667
86	9.466667
87	4.000000
88	1.200000
89	7.066667
90	7.400000
91	14.466667
92	23.200000
93	8.600000
94	13.333333
95	11.600000
96	5.533333
97	13.133333
98	5.866667
99	2.666667
100	5.333333
101	12.466667
102	16.666667
103	3.866667
104	1.866667
105	7.600000
106	-6.133333
107	18.000000
108	10.666667
109	18.200000
110	18.066667
111	13.200000
112	15.066667
113	4.733333
114	5.666667
115	6.600000
116	7.066667
117	13.466667
118	18.800000
119	13.666667
120	8.533333
121	5.800000
122	14.066667
123	18.933333
124	28.933333
125	9.200000
126	5.000000
127	10.333333
128	4.800000
129	14.933333
130	1.533333
131	2.933333
132	9.000000
133	1.666667
134	6.133333
135	12.666667
136	12.266667
137	3.400000
138	12.200000
139	10.800000
140	14.333333
141	11.066667
142	14.800000
143	10.400000
144	27.200000
145	13.333333
146	17.333333
147	15.933333
148	9.866667
