0	17.640000
1	18.400000
2	17.080000
3	-24.400000
4	0.680000
5	18.960000
6	0.000000
7	15.160000
8	1.720000
9	-2.560000
10	17.600000
11	-1.280000
12	1.280000
13	21.000000
14	8.440000
15	7.320000
16	2.320000
17	14.120000
18	16.400000
19	12.600000
20	28.840000
21	11.000000
22	2.840000
23	2.640000
24	19.920000
25	-9.560000
26	8.200000
27	17.960000
28	5.360000
29	9.560000
30	6.920000
31	7.160000
32	10.760000
33	52.840000
34	-3.840000
35	18.240000
36	5.440000
37	11.680000
38	13.440000
39	6.400000
40	7.160000
41	2.000000
42	15.080000
43	3.640000
44	1.000000
45	15.240000
46	1.000000
47	2.160000
48	12.440000
49	22.640000
50	16.920000
51	-6.440000
52	5.120000
53	24.760000
54	10.000000
55	7.560000
56	16.560000
57	5.720000
58	11.320000
59	5.080000
60	15.240000
61	11.000000
62	-0.360000
63	22.400000
64	0.080000
65	3.680000
66	12.160000
67	-7.800000
68	5.000000
69	30.840000
70	6.440000
71	15.920000
72	4.240000
73	7.360000
74	0.000000
75	23.080000
76	21.120000
77	6.120000
78	0.000000
79	4.440000
80	18.840000
81	18.920000
82	20.080000
83	27.520000
84	9.720000
85	12.960000
86	0.680000
87	6.320000
88	5.600000
89	21.080000
90	5.760000
91	9.320000
92	-5.560000
93	1.160000
94	4.800000
95	20.200000
96	14.320000
97	-18.640000
98	6.960000
99	29.960000
100	3.560000
101	-0.680000
102	6.840000
103	0.000000
104	-3.680000
105	10.000000
106	3.040000
107	19.040000
108	0.000000
109	0.080000
110	10.920000
111	0.880000
112	10.280000
113	0.000000
114	9.280000
115	-2.520000
116	1.960000
117	12.040000
118	0.000000
119	-4.080000
120	-23.120000
121	10.400000
122	1.760000
123	44.840000
124	8.880000
125	14.240000
126	21.680000
127	7.360000
128	11.480000
129	7.760000
130	13.040000
131	31.560000
132	33.000000
133	5.120000
134	-6.000000
135	-11.120000
136	7.720000
137	17.480000
138	33.960000
139	3.760000
140	-4.640000
141	13.400000
142	9.320000
143	3.000000
144	2.000000
145	16.440000
146	-6.440000
147	1.000000
148	0.000000
149	1.000000
150	15.600000
151	0.640000
152	7.800000
153	0.000000
154	6.840000
155	0.000000
156	1.920000
157	12.120000
158	4.760000
159	4.760000
160	29.800000
161	7.160000
162	19.080000
163	9.320000
164	4.680000
165	0.000000
166	0.000000
167	0.000000
168	4.200000
169	18.440000
170	12.840000
171	17.080000
172	16.840000
173	0.000000
174	7.480000
175	2.360000
176	2.920000
177	0.000000
178	0.000000
179	19.200000
180	4.320000
181	0.960000
182	0.000000
183	4.040000
184	3.000000
185	12.240000
186	22.920000
187	14.840000
188	-0.920000
189	0.800000
190	11.440000
191	9.360000
192	0.000000
193	21.920000
194	-1.480000
195	16.600000
196	26.960000
197	6.960000
198	3.000000
199	0.000000
200	0.320000
201	8.160000
202	0.880000
203	-1.320000
204	0.000000
205	6.640000
206	8.680000
207	-0.040000
208	15.040000
209	6.960000
210	0.360000
211	0.360000
212	19.600000
213	-2.600000
214	-1.240000
215	5.160000
216	40.520000
217	18.320000
218	-11.040000
219	7.040000
220	25.560000
221	0.440000
222	25.160000
223	24.000000
224	8.920000
